stable,team,jornada,season
66.32110579479,Sevilla,37,2023
82.58904837852207,Celta Vigo,37,2023
80.56618819776715,Espanyol,37,2023
69.55342902711324,Valladolid,37,2023
77.73790536948431,Villarreal,37,2023
74.01780967570441,Barcelona,37,2023
81.60021265284423,Rayo Vallecano,37,2023
74.63051568314727,Cádiz,37,2023
76.81552365762892,Real Sociedad,37,2023
73.1193514088251,Valencia,37,2023
78.84370015948963,Girona,37,2023
72.63423710792132,Almería,37,2023
71.0180754917597,Real Madrid,37,2023
76.70653907496013,Athletic Club,37,2023
77.45215311004785,Mallorca,37,2023
81.30781499202551,Getafe,37,2023
79.65709728867624,Atlético Madrid,37,2023
69.02445507708666,Real Betis,37,2023
73.9327485380117,Elche,37,2023
66.16693248272196,Osasuna,38,2023
64.80595427963848,Sevilla,38,2023
81.56034024455077,Celta Vigo,38,2023
79.26368952684743,Espanyol,38,2023
68.5725677830941,Valladolid,38,2023
76.632110579479,Villarreal,38,2023
72.94657097288676,Barcelona,38,2023
81.43540669856459,Rayo Vallecano,38,2023
74.26103136629452,Cádiz,38,2023
75.87187666135034,Real Sociedad,38,2023
72.86682615629984,Valencia,38,2023
78.2721956406167,Girona,38,2023
72.2461456671983,Almería,38,2023
69.75544922913343,Real Madrid,38,2023
76.25199362041468,Athletic Club,38,2023
76.56034024455077,Mallorca,38,2023
80.6113769271664,Getafe,38,2023
78.9221158958001,Atlético Madrid,38,2023
68.47687400318979,Real Betis,38,2023
73.51275917065391,Elche,38,2023
