Team,Player_Name,Min,Starting_Minute,jornada
Rayo Vallecano,Andrei Ratiu,63,0,22
Rayo Vallecano,Pep Chavarría,90,0,22
Rayo Vallecano,Aridane Hernández,90,0,22
Rayo Vallecano,Isaac Palazón Camacho,75,0,22
Rayo Vallecano,Alfonso Espino,90,0,22
Rayo Vallecano,Kike Pérez,63,0,22
Rayo Vallecano,Álvaro García,75,0,22
Rayo Vallecano,Óscar Valentín,90,0,22
Rayo Vallecano,Florian Lejeune,90,0,22
Rayo Vallecano,Sergio Camello,82,0,22
Rayo Vallecano,Óscar Trejo,15,75,22
Rayo Vallecano,Radamel Falcao,8,82,22
Rayo Vallecano,Crespo,27,63,22
Rayo Vallecano,Jorge de Frutos,15,75,22
Rayo Vallecano,Iván Balliu,27,63,22
Getafe,David Soria,90,0,22
Getafe,Djené,45,0,22
Getafe,Gastón Álvarez,90,0,22
Getafe,Luis Milla,90,0,22
Getafe,Domingos Duarte,45,0,22
Getafe,Mason Greenwood,90,0,22
Getafe,Omar Alderete,90,0,22
Getafe,Carmona,45,0,22
Getafe,Borja Mayoral,87,0,22
Getafe,Nemanja Maksimović,87,0,22
Getafe,Damián Suárez,90,0,22
Getafe,Jaime Mata,3,87,22
Getafe,Juanmi Latasa,45,45,22
Getafe,Diego Rico,45,45,22
Getafe,Jesús Santiago,3,87,22
Getafe,Jordi,45,45,22
Real Madrid,Andriy Lunin,90,0,22
Real Madrid,Jude Bellingham,87,0,22
Real Madrid,Nacho,90,0,22
Real Madrid,Vinicius Júnior,74,0,22
Real Madrid,Luka Modrić,90,0,22
Real Madrid,Joselu,87,0,22
Real Madrid,Federico Valverde,90,0,22
Real Madrid,Lucas Vázquez,90,0,22
Real Madrid,Aurélien Tchouaméni,90,0,22
Real Madrid,Antonio Rüdiger,45,0,22
Real Madrid,Ferland Mendy,90,0,22
Real Madrid,Dani Carvajal,3,87,22
Real Madrid,Rodrygo,16,74,22
Real Madrid,Eduardo Camavinga,45,45,22
Real Madrid,Brahim Díaz,3,87,22
Athletic Club,Unai Simón,90,0,23
Athletic Club,Aitor Paredes,90,0,23
Athletic Club,Yeray Álvarez,90,0,23
Athletic Club,Oihan Sancet,78,0,23
Athletic Club,Iñaki Williams,81,0,23
Athletic Club,Nico Williams,67,0,23
Athletic Club,Gorka Guruzeta,78,0,23
Athletic Club,Iñigo Ruiz de Galarreta,67,0,23
Athletic Club,Yuri Berchiche,90,0,23
Athletic Club,Óscar de Marcos,90,0,23
Athletic Club,Beñat Prados,90,0,23
Athletic Club,Iker Muniain,23,67,23
Athletic Club,Ander Herrera,23,67,23
Athletic Club,Raúl García,12,78,23
Athletic Club,Adu Ares,9,81,23
Athletic Club,Mikel Jauregizar,12,78,23
Mallorca,Predrag Rajković,90,0,23
Mallorca,Omar Mascarell,90,0,23
Mallorca,Copete,45,0,23
Mallorca,Manu Morlanes,90,0,23
Mallorca,Jaume Costa,90,0,23
Mallorca,Dani Rodríguez,75,0,23
Mallorca,Cyle Larin,75,0,23
Mallorca,Antonio Sánchez,56,0,23
Mallorca,Giovanni González,56,0,23
Mallorca,Antonio Raillo,90,0,23
Mallorca,Martin Valjent,90,0,23
Mallorca,Vedat Muriqi,45,45,23
Mallorca,Abdón Prats,15,75,23
Mallorca,Sergi Darder,34,56,23
Mallorca,Javier Llabrés,15,75,23
Mallorca,Nacho Vidal,34,56,23
Valencia,Giorgi Mamardashvili,90,0,23
Valencia,Cristhian Mosquera,90,0,23
Valencia,Hugo Guillamón,90,0,23
Valencia,Javier Guerra,69,0,23
Valencia,Hugo Duro,89,0,23
Valencia,José Luis Gayà,90,0,23
Valencia,Cenk Özkacar,90,0,23
Valencia,Diego López,60,0,23
Valencia,Roman Yaremchuk,69,0,23
Valencia,José Luis García Vayá,90,0,23
Valencia,Dimitri Foulquier,90,0,23
Valencia,Selim Amallah,1,89,23
Valencia,Jesus Vazquez,21,69,23
Valencia,Alberto Marí,21,69,23
Valencia,Francisco Perez,30,60,23
Almería,Luís Maximiano,90,0,23
Almería,Édgar González,90,0,23
Almería,Dion Lopy,90,0,23
Almería,Largie Ramazani,90,0,23
Almería,Gonzalo Melero,60,0,23
Almería,Léo Baptistão,60,0,23
Almería,Pubill,90,0,23
Almería,Sergio Arribas,81,0,23
Almería,Álex Centelles,90,0,23
Almería,Juan Brandáriz,81,0,23
Almería,César Montes,33,0,23
Almería,Iddrisu Baba,57,33,23
Almería,Lucas Robertone,9,81,23
Almería,Anthony Lozano,30,60,23
Almería,Marko Milovanović,9,81,23
Almería,Luka Romero,30,60,23
Granada,Augusto Batalla,90,0,23
Granada,Bruno Méndez,90,0,23
Granada,Martin Hongla,89,0,23
Granada,Matias Arezo,45,0,23
Granada,Ricard Sánchez,90,0,23
Granada,Carlos Neva,90,0,23
Granada,Facundo Pellistri,80,0,23
Granada,Sergio Ruiz,90,0,23
Granada,Óscar Melendo,23,0,23
Granada,Kamil Piątkowski,20,0,23
Granada,Gonzalo Villar,80,0,23
Granada,Faitout Maouassa,10,80,23
Granada,Myrto Uzuni,45,45,23
Granada,Ignasi Miquel,67,23,23
Granada,Theo Corbeanu,10,80,23
Granada,Gerard Gumbau,1,89,23
Las Palmas,Álvaro Vallés,90,0,23
Las Palmas,Marvin,89,0,23
Las Palmas,Sergi Cardona,90,0,23
Las Palmas,Álex Suárez,90,0,23
Las Palmas,Máximo Perrone,62,0,23
Las Palmas,Sandro Ramírez,80,0,23
Las Palmas,Alberto Moleiro,90,0,23
Las Palmas,Enzo Loiodice,89,0,23
Las Palmas,Mika Màrmol,90,0,23
Las Palmas,Munir El Haddadi,62,0,23
Las Palmas,Kirian Rodríguez,90,0,23
Las Palmas,Cristian Herrera,28,62,23
Las Palmas,Sory Kaba,10,80,23
Las Palmas,Saúl Coco,1,89,23
Las Palmas,Francisco Jesús Crespo García,28,62,23
Las Palmas,Fabio González,1,89,23
Alavés,Antonio Sivera,90,0,23
Alavés,Rubén Duarte,90,0,23
Alavés,Ander Guevara,90,0,23
Alavés,Alex Sola,90,0,23
Alavés,Antonio Blanco,76,0,23
Alavés,Luis Rioja,62,0,23
Alavés,Nahuel Tenaglia,76,0,23
Alavés,Rafa Marín,90,0,23
Alavés,Jon Guridi,62,0,23
Alavés,Javi López,90,0,23
Alavés,Samuel Omorodion,87,0,23
Alavés,Ianis Hagi,14,76,23
Alavés,Giuliano Simeone,28,62,23
Alavés,Abderrahman Rebbach,28,62,23
Alavés,Carlos Benavídez,14,76,23
Alavés,Joaquín Panichelli,3,87,23
Barcelona,Iñaki Peña,90,0,23
Barcelona,João Cancelo,45,0,23
Barcelona,Ronald Araújo,90,0,23
Barcelona,Pedri,73,0,23
Barcelona,Robert Lewandowski,90,0,23
Barcelona,Andreas Christensen,81,0,23
Barcelona,Frenkie de Jong,90,0,23
Barcelona,İlkay Gündoğan,58,0,23
Barcelona,Jules Koundé,90,0,23
Barcelona,Lamine Yamal,90,0,23
Barcelona,Pau Cubarsí,82,0,23
Barcelona,Iñigo Martínez,9,81,23
Barcelona,Fermin López,17,73,23
Barcelona,Oriol Romeu,8,82,23
Barcelona,Vitor Roque,13,77,23
Barcelona,Héctor Fort,45,45,23
Girona,Paulo Gazzaniga,90,0,23
Girona,Miguel Gutiérrez,90,0,23
Girona,Viktor Tsyhankov,79,0,23
Girona,Aleix García,79,0,23
Girona,Sávio,90,0,23
Girona,Daley Blind,90,0,23
Girona,Yan Couto,90,0,23
Girona,Yangel Herrera,90,0,23
Girona,Iván Martín,69,0,23
Girona,Portu,69,0,23
Girona,Eric García,90,0,23
Girona,Cristhian Stuani,21,69,23
Girona,Valery Fernández,11,79,23
Girona,Pablo Torre,21,69,23
Girona,Jhon Solis,11,79,23
Real Sociedad,Álex Remiro,90,0,23
Real Sociedad,Álvaro Odriozola,2,0,23
Real Sociedad,Martín Zubimendi,90,0,23
Real Sociedad,Igor Zubeldia,90,0,23
Real Sociedad,Mikel Oyarzabal,90,0,23
Real Sociedad,Sheraldo Becker,51,0,23
Real Sociedad,Jon Pacheco,90,0,23
Real Sociedad,André Silva,86,0,23
Real Sociedad,Beñat Turrientes,51,0,23
Real Sociedad,Brais Méndez,86,0,23
Real Sociedad,Javi Galán,90,0,23
Real Sociedad,Ander Barrenetxea,39,51,23
Real Sociedad,Mikel Merino,39,51,23
Real Sociedad,Olasagasti,4,86,23
Real Sociedad,Umar Sadiq,4,86,23
Real Sociedad,Jon Aramburu,88,2,23
Villarreal,Filip Jørgensen,90,0,23
Villarreal,Raúl Albiol,90,0,23
Villarreal,Santi Comesaña,69,0,23
Villarreal,Jorge Cuenca,90,0,23
Villarreal,Gerard Moreno,90,0,23
Villarreal,Alexander Sørloth,45,0,23
Villarreal,Alex Baena,90,0,23
Villarreal,Kiko Femenía,90,0,23
Villarreal,Alberto Moreno,90,0,23
Villarreal,Francis Coquelin,88,0,23
Villarreal,Ilias Akhomach,45,0,23
Villarreal,Étienne Capoue,21,69,23
Villarreal,Gonçalo Guedes,45,45,23
Villarreal,Manu Trigueros,2,88,23
Villarreal,José Luis Morales,45,45,23
Cádiz,Jeremías Ledesma,90,0,23
Cádiz,Víctor Chust,90,0,23
Cádiz,Rubén Sobrino,89,0,23
Cádiz,Álex Fernández,90,0,23
Cádiz,Iván Alejo,74,0,23
Cádiz,Chris Ramos,81,0,23
Cádiz,Gonzalo Escalante,89,0,23
Cádiz,Isaac Carcelen,90,0,23
Cádiz,Jorge Meré,90,0,23
Cádiz,Roberto Navarro,81,0,23
Cádiz,Lucas,90,0,23
Cádiz,Joseba Zaldúa,1,89,23
Cádiz,Juanmi,16,74,23
Cádiz,Brian Ocampo,9,81,23
Cádiz,Rominigue Kouamé,1,89,23
Cádiz,Maxi Gómez,9,81,23
Osasuna,Sergio Herrera,90,0,23
Osasuna,Juan Cruz Armada,90,0,23
Osasuna,David García,90,0,23
Osasuna,Jesús Areso,90,0,23
Osasuna,Rubén Peña,74,0,23
Osasuna,Moi Gómez,61,0,23
Osasuna,Ante Budimir,90,0,23
Osasuna,Pablo Ibáñez,61,0,23
Osasuna,Raúl,74,0,23
Osasuna,Catena,61,0,23
Osasuna,Iker Muñoz,90,0,23
Osasuna,Aimar Oroz,29,61,23
Osasuna,Kike Barja,16,74,23
Osasuna,Rubén García,16,74,23
Osasuna,José Arnaiz,29,61,23
Osasuna,Johan Mojica,29,61,23
Celta Vigo,Vicente Guaita,90,0,23
Celta Vigo,Óscar Mingueza,90,0,23
Celta Vigo,Unai Núñez,90,0,23
Celta Vigo,Renato Tapia,90,0,23
Celta Vigo,Fran Beltrán,90,0,23
Celta Vigo,Luca de la Torre,86,0,23
Celta Vigo,Jailson Siqueira,90,0,23
Celta Vigo,Jørgen Strand Larsen,61,0,23
Celta Vigo,Mihailo Ristić,90,0,23
Celta Vigo,Javier Manquillo,72,0,23
Celta Vigo,Carlos Dominguez,90,0,23
Celta Vigo,Tadeo Allende,18,72,23
Celta Vigo,Anastasios Douvikas,29,61,23
Celta Vigo,Manu Sánchez,4,86,23
Real Betis,Rui Silva,90,0,23
Real Betis,Héctor Bellerín,90,0,23
Real Betis,Johnny Cardoso,90,0,23
Real Betis,Germán Pezzella,90,0,23
Real Betis,Nabil Fekir,90,0,23
Real Betis,Rodri,90,0,23
Real Betis,Sokratis Papastathopoulos,64,0,23
Real Betis,Abner,12,0,23
Real Betis,Isco,81,0,23
Real Betis,Sergi Altimira,65,0,23
Real Betis,Assane Diao,65,0,23
Real Betis,Juan Miranda,78,12,23
Real Betis,Abdessamad Ezzalzouli,25,65,23
Real Betis,William Carvalho,9,81,23
Real Betis,Pablo Fornals,25,65,23
Real Betis,Chadi Riad,26,64,23
Getafe,David Soria,90,0,23
Getafe,Djené,79,0,23
Getafe,Gastón Álvarez,90,0,23
Getafe,Luis Milla,90,0,23
Getafe,Jaime Mata,69,0,23
Getafe,Mason Greenwood,90,0,23
Getafe,Juanmi Latasa,45,0,23
Getafe,Omar Alderete,90,0,23
Getafe,Diego Rico,90,0,23
Getafe,Jesús Santiago,69,0,23
Getafe,Jordi,89,0,23
Getafe,Fabrizio Angileri,1,89,23
Getafe,Domingos Duarte,11,79,23
Getafe,Carles Aleñá,21,69,23
Getafe,Carmona,21,69,23
Getafe,Borja Mayoral,45,45,23
Real Madrid,Andriy Lunin,90,0,23
Real Madrid,Dani Carvajal,90,0,23
Real Madrid,Jude Bellingham,87,0,23
Real Madrid,Nacho,90,0,23
Real Madrid,Toni Kroos,90,0,23
Real Madrid,Rodrygo,75,0,23
Real Madrid,Eduardo Camavinga,90,0,23
Real Madrid,Federico Valverde,90,0,23
Real Madrid,Lucas Vázquez,90,0,23
Real Madrid,Brahim Díaz,70,0,23
Real Madrid,Ferland Mendy,90,0,23
Real Madrid,Luka Modrić,15,75,23
Real Madrid,Joselu,20,70,23
Real Madrid,Dani Ceballos,3,87,23
Atlético Madrid,Jan Oblak,90,0,23
Atlético Madrid,Rodrigo De Paul,60,0,23
Atlético Madrid,Koke,67,0,23
Atlético Madrid,Antoine Griezmann,90,0,23
Atlético Madrid,Saúl Ñíguez,60,0,23
Atlético Madrid,Marcos Llorente,90,0,23
Atlético Madrid,Stefan Savić,90,0,23
Atlético Madrid,Rodrigo Riquelme,45,0,23
Atlético Madrid,Álvaro Morata,60,0,23
Atlético Madrid,Axel Witsel,90,0,23
Atlético Madrid,Mario Hermoso,90,0,23
Atlético Madrid,Memphis,30,60,23
Atlético Madrid,Ángel Correa,23,67,23
Atlético Madrid,Samuel Lino,30,60,23
Atlético Madrid,Nahuel Molina,45,45,23
Atlético Madrid,Pablo Barrios,30,60,23
Rayo Vallecano,Stole Dimitrievski,90,0,23
Rayo Vallecano,Pep Chavarría,63,0,23
Rayo Vallecano,Aridane Hernández,90,0,23
Rayo Vallecano,Isaac Palazón Camacho,90,0,23
Rayo Vallecano,Alfonso Espino,85,0,23
Rayo Vallecano,Unai López,72,0,23
Rayo Vallecano,Álvaro García,90,0,23
Rayo Vallecano,Iván Balliu,85,0,23
Rayo Vallecano,Óscar Valentín,90,0,23
Rayo Vallecano,Florian Lejeune,90,0,23
Rayo Vallecano,Sergio Camello,63,0,23
Rayo Vallecano,Óscar Trejo,27,63,23
Rayo Vallecano,Randy Ntekja,5,85,23
Rayo Vallecano,Crespo,18,72,23
Rayo Vallecano,Jorge de Frutos,5,85,23
Rayo Vallecano,Raúl de Tomás,27,63,23
Sevilla,Ørjan Nyland,90,0,23
Sevilla,Lucas Ocampos,90,0,23
Sevilla,Youssef En-Nesyri,90,0,23
Sevilla,Jesús Navas,75,0,23
Sevilla,Djibril Sow,53,0,23
Sevilla,Marcos Acuña,53,0,23
Sevilla,Isaac Bernal,75,0,23
Sevilla,Loïc Bade,90,0,23
Sevilla,Marcão,90,0,23
Sevilla,Boubakary Soumaré,90,0,23
Sevilla,Lucien Agoume,81,0,23
Sevilla,Adrià Pedrosa,15,75,23
Sevilla,Óliver Torres,37,53,23
Sevilla,Juanlu Sánchez,15,75,23
Sevilla,Diego Iturralde,37,53,23
Sevilla,Hannibal Mejbri,9,81,23
Cádiz,Jeremías Ledesma,90,0,24
Cádiz,Fali,90,0,24
Cádiz,Rubén Alcaraz,90,0,24
Cádiz,Víctor Chust,90,0,24
Cádiz,Rubén Sobrino,68,0,24
Cádiz,Iván Alejo,45,0,24
Cádiz,Chris Ramos,90,0,24
Cádiz,Gonzalo Escalante,69,0,24
Cádiz,Isaac Carcelen,90,0,24
Cádiz,Roberto Navarro,81,0,24
Cádiz,Lucas,90,0,24
Cádiz,Álex Fernández,21,69,24
Cádiz,Juanmi,45,45,24
Cádiz,Sergi Guardiola,22,68,24
Cádiz,Maxi Gómez,9,81,24
Real Betis,Rui Silva,90,0,24
Real Betis,Héctor Bellerín,90,0,24
Real Betis,Juan Miranda,90,0,24
Real Betis,Johnny Cardoso,90,0,24
Real Betis,Germán Pezzella,90,0,24
Real Betis,Abdessamad Ezzalzouli,69,0,24
Real Betis,Nabil Fekir,77,0,24
Real Betis,Willian José,77,0,24
Real Betis,Pablo Fornals,89,0,24
Real Betis,Sokratis Papastathopoulos,90,0,24
Real Betis,Marc Roca,89,0,24
Real Betis,Ezequiel Ávila,13,77,24
Real Betis,William Carvalho,13,77,24
Real Betis,Rodri,21,69,24
Real Betis,Aitor Ruibal,1,89,24
Real Betis,Sergi Altimira,1,89,24
Alavés,Antonio Sivera,90,0,24
Alavés,Andoni Gorosabel,90,0,24
Alavés,Abdel Abqar,90,0,24
Alavés,Ander Guevara,90,0,24
Alavés,Alex Sola,90,0,24
Alavés,Antonio Blanco,90,0,24
Alavés,Luis Rioja,85,0,24
Alavés,Rafa Marín,14,0,24
Alavés,Jon Guridi,85,0,24
Alavés,Javi López,68,0,24
Alavés,Samuel Omorodion,90,0,24
Alavés,Rubén Duarte,76,14,24
Alavés,Ianis Hagi,5,85,24
Alavés,Abderrahman Rebbach,5,85,24
Alavés,Carlos Vicente,22,68,24
Villarreal,Filip Jørgensen,90,0,24
Villarreal,Yerson Mosquera,90,0,24
Villarreal,Raúl Albiol,90,0,24
Villarreal,Santi Comesaña,90,0,24
Villarreal,Jorge Cuenca,90,0,24
Villarreal,Gerard Moreno,73,0,24
Villarreal,Alexander Sørloth,90,0,24
Villarreal,Alex Baena,78,0,24
Villarreal,Kiko Femenía,90,0,24
Villarreal,Francis Coquelin,79,0,24
Villarreal,Ilias Akhomach,84,0,24
Villarreal,Étienne Capoue,11,79,24
Villarreal,Gonçalo Guedes,17,73,24
Villarreal,José Luis Morales,6,84,24
Villarreal,Alberto Moreno,12,78,24
Real Sociedad,Álex Remiro,90,0,24
Real Sociedad,Martín Zubimendi,90,0,24
Real Sociedad,Igor Zubeldia,90,0,24
Real Sociedad,Mikel Merino,61,0,24
Real Sociedad,Arsen Zakharyan,61,0,24
Real Sociedad,Takefusa Kubo,90,0,24
Real Sociedad,Jon Pacheco,90,0,24
Real Sociedad,André Silva,61,0,24
Real Sociedad,Beñat Turrientes,71,0,24
Real Sociedad,Javi Galán,90,0,24
Real Sociedad,Jon Aramburu,71,0,24
Real Sociedad,Ander Barrenetxea,29,61,24
Real Sociedad,Olasagasti,19,71,24
Real Sociedad,Hamari Traoré,19,71,24
Real Sociedad,Umar Sadiq,29,61,24
Real Sociedad,Brais Méndez,29,61,24
Osasuna,Sergio Herrera,90,0,24
Osasuna,Unai García,79,0,24
Osasuna,David García,90,0,24
Osasuna,Lucas Torró,90,0,24
Osasuna,Jon Moncayola,72,0,24
Osasuna,Aimar Oroz,90,0,24
Osasuna,Jesús Areso,90,0,24
Osasuna,Rubén Peña,64,0,24
Osasuna,Ante Budimir,73,0,24
Osasuna,Johan Mojica,72,0,24
Osasuna,Jorge Herrando,90,0,24
Osasuna,Juan Cruz Armada,18,72,24
Osasuna,Rubén García,26,64,24
Osasuna,Pablo Ibáñez,18,72,24
Osasuna,Raúl,17,73,24
Osasuna,Catena,11,79,24
Real Madrid,Andriy Lunin,90,0,24
Real Madrid,Dani Carvajal,90,0,24
Real Madrid,Jude Bellingham,56,0,24
Real Madrid,Vinicius Júnior,76,0,24
Real Madrid,Toni Kroos,69,0,24
Real Madrid,Rodrygo,69,0,24
Real Madrid,Eduardo Camavinga,90,0,24
Real Madrid,Federico Valverde,90,0,24
Real Madrid,Lucas Vázquez,90,0,24
Real Madrid,Aurélien Tchouaméni,90,0,24
Real Madrid,Ferland Mendy,76,0,24
Real Madrid,Luka Modrić,21,69,24
Real Madrid,Joselu,21,69,24
Real Madrid,Fran Garcia,14,76,24
Real Madrid,Brahim Díaz,34,56,24
Real Madrid,Arda Güler,14,76,24
Girona,Paulo Gazzaniga,90,0,24
Girona,Miguel Gutiérrez,90,0,24
Girona,Viktor Tsyhankov,69,0,24
Girona,Artem Dovbyk,69,0,24
Girona,Aleix García,90,0,24
Girona,Juanpe,90,0,24
Girona,Sávio,90,0,24
Girona,Yan Couto,90,0,24
Girona,Iván Martín,69,0,24
Girona,Portu,45,0,24
Girona,Eric García,90,0,24
Girona,Cristhian Stuani,21,69,24
Girona,Valery Fernández,21,69,24
Girona,Pablo Torre,45,45,24
Girona,Jhon Solis,21,69,24
Las Palmas,Álvaro Vallés,90,0,24
Las Palmas,Marvin,89,0,24
Las Palmas,Sergi Cardona,90,0,24
Las Palmas,Álex Suárez,90,0,24
Las Palmas,Javier Muñoz,89,0,24
Las Palmas,Máximo Perrone,79,0,24
Las Palmas,Sandro Ramírez,79,0,24
Las Palmas,Mika Màrmol,90,0,24
Las Palmas,Munir El Haddadi,82,0,24
Las Palmas,Kirian Rodríguez,90,0,24
Las Palmas,Saúl Coco,90,0,24
Las Palmas,Alberto Moleiro,11,79,24
Las Palmas,Enzo Loiodice,11,79,24
Las Palmas,Marc Cardona,8,82,24
Las Palmas,Fabio González,1,89,24
Las Palmas,Julian Araujo,1,89,24
Valencia,Giorgi Mamardashvili,90,0,24
Valencia,Cristhian Mosquera,90,0,24
Valencia,Hugo Guillamón,90,0,24
Valencia,Javier Guerra,73,0,24
Valencia,Hugo Duro,85,0,24
Valencia,José Luis Gayà,90,0,24
Valencia,Cenk Özkacar,90,0,24
Valencia,José Luis García Vayá,90,0,24
Valencia,Selim Amallah,66,0,24
Valencia,Dimitri Foulquier,90,0,24
Valencia,Francisco Perez,73,0,24
Valencia,Sergi Canós,17,73,24
Valencia,Peter González,24,66,24
Valencia,Jesus Vazquez,17,73,24
Valencia,Alberto Marí,5,85,24
Getafe,David Soria,90,0,24
Getafe,Djené,90,0,24
Getafe,Luis Milla,90,0,24
Getafe,Jaime Mata,90,0,24
Getafe,Mason Greenwood,90,0,24
Getafe,Omar Alderete,90,0,24
Getafe,Diego Rico,90,0,24
Getafe,Borja Mayoral,90,0,24
Getafe,Nemanja Maksimović,86,0,24
Getafe,Iglesias,86,0,24
Getafe,Jordi,74,0,24
Getafe,Carles Aleñá,16,74,24
Getafe,Carmona,4,86,24
Getafe,Ilaix Moriba,4,86,24
Celta Vigo,Vicente Guaita,90,0,24
Celta Vigo,Óscar Mingueza,54,0,24
Celta Vigo,Unai Núñez,90,0,24
Celta Vigo,Renato Tapia,79,0,24
Celta Vigo,Fran Beltrán,90,0,24
Celta Vigo,Luca de la Torre,90,0,24
Celta Vigo,Jailson Siqueira,54,0,24
Celta Vigo,Jørgen Strand Larsen,79,0,24
Celta Vigo,Mihailo Ristić,90,0,24
Celta Vigo,Javier Manquillo,86,0,24
Celta Vigo,Carlos Dominguez,90,0,24
Celta Vigo,Tadeo Allende,36,54,24
Celta Vigo,Iago Aspas,36,54,24
Celta Vigo,Anastasios Douvikas,11,79,24
Celta Vigo,Kevin Vázquez,4,86,24
Celta Vigo,Hugo Sotelo,11,79,24
Mallorca,Predrag Rajković,90,0,24
Mallorca,Matija Nastasić,90,0,24
Mallorca,Omar Mascarell,78,0,24
Mallorca,Vedat Muriqi,90,0,24
Mallorca,Sergi Darder,61,0,24
Mallorca,Jaume Costa,83,0,24
Mallorca,Dani Rodríguez,90,0,24
Mallorca,Antonio Sánchez,78,0,24
Mallorca,Giovanni González,90,0,24
Mallorca,Antonio Raillo,90,0,24
Mallorca,Nacho Vidal,45,0,24
Mallorca,Toni Lato,7,83,24
Mallorca,Manu Morlanes,29,61,24
Mallorca,Abdón Prats,45,45,24
Mallorca,Samu Costa,12,78,24
Mallorca,Nemanja Radonjić,12,78,24
Rayo Vallecano,Stole Dimitrievski,90,0,24
Rayo Vallecano,Isaac Palazón Camacho,90,0,24
Rayo Vallecano,Alfonso Espino,67,0,24
Rayo Vallecano,Kike Pérez,67,0,24
Rayo Vallecano,Abdul Mumin,90,0,24
Rayo Vallecano,Álvaro García,90,0,24
Rayo Vallecano,Iván Balliu,90,0,24
Rayo Vallecano,Pathé Ciss,61,0,24
Rayo Vallecano,Óscar Valentín,90,0,24
Rayo Vallecano,Florian Lejeune,90,0,24
Rayo Vallecano,Sergio Camello,60,0,24
Rayo Vallecano,Andrei Ratiu,4,86,24
Rayo Vallecano,Pep Chavarría,19,71,24
Rayo Vallecano,Óscar Trejo,29,61,24
Rayo Vallecano,Unai López,23,67,24
Rayo Vallecano,Raúl de Tomás,30,60,24
Sevilla,Ørjan Nyland,90,0,24
Sevilla,Sergio Ramos,90,0,24
Sevilla,Lucas Ocampos,90,0,24
Sevilla,Youssef En-Nesyri,87,0,24
Sevilla,Jesús Navas,63,0,24
Sevilla,Djibril Sow,87,0,24
Sevilla,Marcos Acuña,90,0,24
Sevilla,Isaac Bernal,77,0,24
Sevilla,Óliver Torres,63,0,24
Sevilla,Loïc Bade,90,0,24
Sevilla,Boubakary Soumaré,90,0,24
Sevilla,Adrià Pedrosa,3,87,24
Sevilla,Suso,27,63,24
Sevilla,Joan Jordán,3,87,24
Sevilla,Érik Lamela,13,77,24
Sevilla,Juanlu Sánchez,27,63,24
Atlético Madrid,Jan Oblak,90,0,24
Atlético Madrid,Gabriel Paulista,90,0,24
Atlético Madrid,Rodrigo De Paul,90,0,24
Atlético Madrid,Koke,59,0,24
Atlético Madrid,Antoine Griezmann,90,0,24
Atlético Madrid,Samuel Lino,83,0,24
Atlético Madrid,Marcos Llorente,90,0,24
Atlético Madrid,Álvaro Morata,45,0,24
Atlético Madrid,Axel Witsel,65,0,24
Atlético Madrid,Mario Hermoso,90,0,24
Atlético Madrid,Pablo Barrios,45,0,24
Atlético Madrid,Memphis,45,45,24
Atlético Madrid,Ángel Correa,31,59,24
Atlético Madrid,Nahuel Molina,45,45,24
Atlético Madrid,Rodrigo Riquelme,7,83,24
Atlético Madrid,Reinildo Mandava,25,65,24
Barcelona,Marc-André ter Stegen,90,0,24
Barcelona,João Cancelo,74,0,24
Barcelona,Iñigo Martínez,90,0,24
Barcelona,Pedri,88,0,24
Barcelona,Robert Lewandowski,90,0,24
Barcelona,Andreas Christensen,66,0,24
Barcelona,Frenkie de Jong,90,0,24
Barcelona,İlkay Gündoğan,90,0,24
Barcelona,Jules Koundé,90,0,24
Barcelona,Lamine Yamal,90,0,24
Barcelona,Pau Cubarsí,90,0,24
Barcelona,Raphinha,16,74,24
Barcelona,Fermin López,24,66,24
Barcelona,Marc Guiu,2,88,24
Granada,Augusto Batalla,90,0,24
Granada,Faitout Maouassa,90,0,24
Granada,Miguel Ángel Rubio,90,0,24
Granada,Martin Hongla,90,0,24
Granada,Myrto Uzuni,83,0,24
Granada,Ricard Sánchez,90,0,24
Granada,Ignasi Miquel,90,0,24
Granada,Facundo Pellistri,83,0,24
Granada,Sergio Ruiz,90,0,24
Granada,Óscar Melendo,74,0,24
Granada,Gerard Gumbau,89,0,24
Granada,Matias Arezo,7,83,24
Granada,José Callejón,16,74,24
Granada,Kamil Jóźwiak,7,83,24
Granada,Raúl Torrente,1,89,24
Almería,Luís Maximiano,90,0,24
Almería,Édgar González,90,0,24
Almería,Iddrisu Baba,90,0,24
Almería,Lucas Robertone,90,0,24
Almería,Dion Lopy,47,0,24
Almería,Largie Ramazani,52,0,24
Almería,Anthony Lozano,65,0,24
Almería,Aleksandar Radovanović,90,0,24
Almería,Pubill,90,0,24
Almería,Sergio Arribas,65,0,24
Almería,Álex Centelles,65,0,24
Almería,Adri Embarba,25,65,24
Almería,Gonzalo Melero,43,47,24
Almería,Bruno Langa,25,65,24
Almería,Marko Milovanović,25,65,24
Athletic Club,Unai Simón,90,0,24
Athletic Club,Aitor Paredes,90,0,24
Athletic Club,Yeray Álvarez,90,0,24
Athletic Club,Mikel Vesga,65,0,24
Athletic Club,Álex Berenguer,73,0,24
Athletic Club,Iñaki Williams,90,0,24
Athletic Club,Iñigo Ruiz de Galarreta,65,0,24
Athletic Club,Yuri Berchiche,90,0,24
Athletic Club,Óscar de Marcos,90,0,24
Athletic Club,Asier Villalibre,45,0,24
Athletic Club,Unai Gómez,45,0,24
